,TRUE,GAT,DNN
1210,3.40654018,2.7099133,2.6047955
1211,2.973127854,3.1686707,2.7708333
1212,2.812913357,2.8188155,2.8612
1213,2.991226076,2.8900409,3.1149359
1214,3.698970004,3.0375173,2.0158684
1215,2.418301291,3.3766708,3.4223526
1216,3.520021637,3.3171132,3.4673057
1217,2.517195898,3.0538986,2.2838056
1218,2.361727836,3.2370682,2.487523
1219,3.397940009,3.3970385,2.928289
1220,3.602059991,3.1115952,3.6456563
1221,4,3.4934552,3.1137755
1222,3.477121255,3.0183299,2.1998508
1223,2.390935107,3.2359009,2.801823
1224,3.698970004,3.3277004,2.3165536
1225,1.193124598,2.54257,2.5506823
1226,1.397940009,2.0969687,1.547275
1227,3.477121255,3.4702947,3.4753563
1228,3.698970004,3.682953,3.846206
1229,2.84509804,2.5297832,3.0457482
1230,3.84509804,2.7293618,3.2406447
1231,3.698970004,3.2926588,3.8126652
1232,4.204119983,3.9020486,3.3869922
1233,3.763427994,3.3150058,3.7194142
1234,3,3.6551728,2.9889026
1235,3.477121255,4.1305084,3.332047
1236,4.204119983,2.5829024,2.5032487
1237,2.994317153,3.1037457,2.388337
1238,3.591064607,3.3590071,3.2696187
1239,3.698970004,3.708113,3.021524
1240,3.698970004,3.5153735,3.2613914
1241,3.176091259,3.2261722,2.8798592
1242,2.638489257,3.0095663,2.6859655
1243,2.227243782,3.3668346,2.8067405
1244,3.079181246,2.4272516,1.9691362
1245,3.290034611,2.3724542,2.5282595
1246,3.130333768,2.8780446,2.4824593
1247,3.591064607,2.7321773,2.8256009
1248,2.133538908,2.4513395,2.457784
1249,2.929418926,2.909746,2.7451956
1250,3.161368002,3.4161937,3.4930003
1251,2.477121255,2.773716,2.3097415
1252,3.698970004,4.087769,4.0453873
1253,2.292256071,2.6415613,2.1054246
1254,0.301029996,1.099926,0.26900482
1255,3.354684554,2.7812996,2.581787
1256,2.322219295,3.0052085,1.8216301
1257,2.957846634,2.856422,2.9919994
1258,3,2.3762157,2.679564
1259,2.850646235,2.8573887,2.6013026
1260,2.555094449,2.962904,2.8074362
1261,4.005395032,3.4137154,2.8536527
1262,3.771587481,2.733957,2.1703763
1263,3.397940009,3.2512553,3.0073578
1264,3.247973266,3.3300662,3.398186
1265,4.193124598,3.527721,3.1785834
1266,2.740362689,2.0530639,2.161688
1267,2.411619706,3.488201,3.4954903
1268,3.380211242,3.2035916,3.1035419
1269,1.698970004,3.056581,2.5895972
1270,1.556302501,2.502555,2.5649362
1271,3.812913357,3.4658382,3.3360615
1272,2.980911938,3.4091585,3.250225
1273,2.72427587,3.096397,2.6794276
1274,3.5774918,3.3567667,2.278728
1275,2.247973266,3.058304,3.0304155
1276,2.612783857,3.0219438,2.8036716
1277,3.477121255,2.1892474,2.7843468
1278,1.949390007,2.8150594,2.12203
1279,3.101747074,3.2773156,2.4572225
1280,3.602059991,3.6346612,3.3993034
1281,3.267171728,3.0549238,3.3910418
1282,4.015639134,2.994683,2.264746
1283,3.041392685,2.7626839,3.453187
1284,2.970036777,2.9062593,2.0536075
1285,3.240798771,3.3633454,3.1951644
1286,3.352182518,2.3137243,2.5887907
1287,2.99343623,3.1949577,3.3826618
1288,2.399673721,2.6426585,3.0145738
1289,2.255272505,2.2495492,1.9510736
1290,3.301029996,3.5207524,2.5214987
1291,3.67669361,3.3167949,2.858327
1292,3.670555069,2.8835435,3.757573
1293,2.342422681,2.6940928,2.3140635
1294,3.397940009,3.7121656,3.2420928
1295,3.301029996,2.4687564,3.6266558
1296,2.903089987,3.4567916,3.1260395
1297,4.138302698,2.954468,2.5286908
1298,4.049992857,3.3534787,3.499682
1299,2.792391689,3.1571453,2.671768
1300,2.954242509,2.7146676,2.5682557
1301,2.786751422,2.9932694,2.8343265
1302,3.698970004,3.3496907,3.859729
1303,3.029383778,2.2832236,3.0069277
1304,3.053078443,3.234321,3.5084934
1305,2.875061263,3.2200947,3.7815351
1306,2.478566496,1.6547174,2.4438748
1307,2.602059991,2.9771147,3.0117874
1308,3.301029996,2.8835087,2.786281
1309,3.740362689,3.4157057,2.8753338
1310,3.495197318,3.1988504,3.048909
1311,4.176091259,9.738791,2.5525784
1312,2.934498451,2.5922275,2.4578097
1313,3.698970004,3.1974819,3.1574697
1314,3.20996159,2.637849,3.5871477
1315,3.627877695,2.8222122,3.3485024
1316,3.301029996,3.2664773,3.7233994
1317,2.397940009,3.0261335,1.677883
1318,3.278753601,2.7013724,3.0659182
1319,1.86332286,3.320928,2.2150078
1320,2.025305865,3.3181884,2.3812928
1321,3.51851394,3.261084,3.427293
1322,2.602059991,2.383228,2.520595
1323,3.271841607,3.4775717,3.3024173
1324,2.851258349,2.5550284,2.6567805
1325,3.799340549,2.767978,2.833274
1326,2.537259257,3.2449667,3.2239451
1327,3.698970004,3.9177985,3.923612
1328,4,4.2067885,3.0680864
1329,3.591064607,3.2538185,2.9426181
1330,3.397940009,3.0466974,2.765406
1331,2.361727836,2.5479865,2.7541792
1332,2.602059991,3.1644814,3.252616
1333,1.740362689,2.0310676,1.5466217
1334,2,3.275806,2.952003
1335,2,3.3103352,2.952003
1336,2,3.3793933,2.952003
1337,3.512684396,2.9189227,4.047071
1338,2.176091259,2.7993643,2.9677544
1339,3.301029996,3.371702,3.1029134
1340,4.222391279,3.7274168,2.5220408
1341,3.477121255,2.9328048,3.6703172
1342,3.810309343,3.6597157,3.045601
1343,3.556302501,3.2043521,3.0953312
1344,2.418301291,2.3182812,2.4081938
1345,2.984077034,2.597628,2.7259517
1346,4.064457989,3.2302206,3.0609896
1347,3.174641193,3.8450284,3.5108163
1348,3.698970004,3.3757064,2.4268785
1349,1.579783597,1.1844699,1.6545477
1350,2.33243846,1.5867095,2.1112623
1351,1.130333768,2.3269813,2.1226513
1352,1.643452676,2.7988238,1.5187026
1353,2.650307523,3.080472,2.4836428
1354,3.505149978,3.3461306,2.1972506
1355,3.146128036,3.4994924,4.0802383
1356,2.286591183,2.3172953,2.481606
1357,1.698970004,2.8069859,2.6113663
1358,2.301029996,3.0829437,2.6624124
1359,3.375114685,2.9920857,2.78368
1360,3.562015145,2.835925,2.7934945
1361,3.396199347,3.4916394,3.1433227
1362,2.698970004,2.856862,2.5717242
1363,0.991226076,1.5099444,1.5769943
1364,2.146128036,2.5842545,2.8075874
1365,3,2.6057496,2.7135913
1366,3,2.973494,2.9903247
1367,1.544068044,2.4915073,2.4854395
1368,3.698970004,3.2176006,2.968906
1369,4.037426498,3.7350137,3.8572357
1370,0.770852012,2.546399,1.0355313
1371,2.875061263,3.3569787,3.2002783
1372,2.698970004,3.0906312,2.4252844
1373,2.301029996,2.5438383,2.5398686
1374,3.478395945,3.7555113,3.518157
1375,2.617000341,2.8160546,1.8508173
1376,4,3.4395428,3.1462355
1377,3.602059991,3.4310093,2.9526618
1378,3.649334859,3.1097598,2.8731296
1379,3.068185862,3.27597,2.8766508
1380,3,2.5456839,2.955044
1381,1.531478917,2.8738394,1.433842
1382,3.658011397,2.9632664,3.078973
1383,3.699837726,3.1956336,3.6806433
1384,3.698970004,3.544864,3.3340547
1385,2.903089987,2.9852674,2.6996467
1386,2.84509804,3.0893388,2.8657043
1387,3.171872656,3.4474802,3.5788276
1388,3.689308859,3.4450629,3.4207342
1389,0.99409709,1.3840921,0.96893346
1390,1.301029996,2.7658517,2.5394785
1391,1.662757832,2.9719107,2.8447976
1392,3.314393957,3.358661,2.9601345
1393,3.450249108,2.8399112,2.8916914
1394,3.301029996,3.1998596,2.8584998
1395,3.698970004,2.8274486,3.5937345
1396,3.69019608,3.5722876,3.7531066
1397,0.045322979,1.7268274,0.46734962
1398,0.549003262,1.9062066,1.3859246
1399,3.698970004,4.4562697,3.8195045
1400,2.264817823,2.8208902,3.1486635
1401,2.539076099,2.9914057,2.7403731
1402,2.846337112,3.1406057,2.7396178
1403,-0.083546051,3.3611846,3.5587783
1404,3.700703717,3.4587088,3.5696044
1405,3.544068044,3.0641093,3.3092203
1406,3.961933402,0.36243725,2.7849128
1407,3.722222464,3.4323318,3.5669348
1408,3.903993826,3.2187681,3.0708172
1409,3.698970004,3.1507416,2.6405818
1410,3.698970004,3.8078854,3.652669
1411,3.698970004,3.6771066,2.8530064
1412,3.045322979,3.2566824,3.0731373
1413,2.707570176,3.180626,3.0915506
1414,1.991226076,3.1118073,2.2751594
1415,3.260071388,3.1106107,3.0700684
1416,2.079181246,3.0583854,1.8581369
1417,2.919078092,1.5038989,1.7654871
1418,3.698970004,3.6977923,4.2397523
1419,3.301029996,3.6681395,1.9895042
1420,4.294466226,3.8312542,3.6165874
1421,3.301029996,3.1873474,2.8476439
1422,2.135662602,2.567623,2.9003823
1423,1.472756449,3.2004542,2.107217
1424,3.698970004,3.8290727,3.753765
1425,2.544068044,2.6772847,3.0258005
1426,3.544068044,3.5795667,3.981091
1427,3.692846919,2.916243,3.373222
1428,4,3.5557165,3.141991
1429,3.08278537,2.8715627,2.754806
1430,3.783188691,2.3229544,2.2332585
1431,3.301029996,3.335656,4.1431956
1432,3.698970004,3.0601714,2.836634
1433,3.301029996,3.5027509,3.977019
1434,4.541579244,4.2067885,3.0680864
1435,3.301029996,3.42753,3.8921988
1436,3.209515015,3.4399111,2.915029
1437,2.301029996,2.9182067,2.1945393
1438,4,3.697426,3.3667226
1439,3.301029996,3.3371396,3.547582
1440,3.301029996,3.0960503,3.175115
1441,3.187520721,3.2322788,3.0532866
1442,3.698970004,3.5864365,3.2575924
1443,3.494015375,3.1299877,3.4389567
1444,3.698970004,3.642824,3.5129309
1445,4.439332694,3.3273804,3.4335394
1446,3.373831145,3.5263908,3.4019144
1447,2.269512944,2.9973884,2.7148466
1448,3.359835482,3.1383038,3.5982497
1449,3.698970004,2.9285715,3.367113
1450,1.851258349,3.0235307,3.4443703
1451,2.078456818,3.134765,2.3650563
1452,3.301029996,3.158217,4.0734596
1453,4.204119983,3.3221493,3.3551495
1454,3.041392685,2.837074,3.0567048
1455,1.544068044,2.1956728,1.9942968
1456,3.301029996,3.2159722,3.05688
1457,2.041392685,1.795861,1.8499682
1458,3.05298235,3.454746,2.521375
1459,4.176091259,3.0982344,3.0368896
1460,4.030734617,3.505372,2.560667
1461,1.375663614,3.0252645,1.6296127
1462,2.053078443,2.3208494,1.9962507
1463,4,3.6211653,4.18098
1464,3,3.2273674,2.8744915
1465,3.083144143,3.0786505,2.8293808
1466,2.367355921,2.6158712,2.6367002
1467,2.849419414,3.0275257,2.8017647
1468,3.041392685,2.2636943,1.9207108
1469,2.648360011,3.1142106,3.4155993
1470,3.698970004,3.2414544,3.528829
1471,3.146128036,2.9802709,2.7563152
1472,3.800717078,2.4781475,2.8732324
1473,3.301029996,2.8761268,3.4806747
1474,3.070776463,3.0688455,2.7614756
1475,3.095169351,3.4516895,3.3842795
1476,3.380211242,2.7491179,2.8326514
1477,3.664618474,2.963433,3.4844062
1478,2.540329475,2.6175332,2.6734254
1479,3.698970004,3.1416829,3.8057668
1480,3.243038049,2.960443,3.359577
1481,3.698970004,3.1043904,2.6080625
1482,3.301029996,2.8638754,3.094875
1483,3.096910013,2.4941144,2.9063199
1484,3.698970004,3.464924,3.6663344
1485,2,3.2712882,2.5587826
1486,2.698970004,2.3234766,1.6045423
1487,2.397940009,2.9393587,2.843357
1488,3.217483944,3.1193905,2.719386
1489,3.531478917,3.3916235,2.7243023
1490,2.77815125,3.6034942,2.4762793
1491,2.937852093,3.2712686,2.5432932
1492,3.338456494,2.9757164,3.31005
1493,3.334453751,3.0016952,3.221536
1494,3.959994838,3.9843762,3.878581
1495,3.020775488,3.1911483,2.5027328
1496,3.342422681,3.3392498,3.21827
1497,3.666517981,3.7114763,3.3502545
1498,3.875061263,3.5447814,3.2575145
1499,3.176091259,2.7812495,2.8987467
1500,4.136720567,4.243203,3.9106932
1501,3.301029996,3.4397216,3.8677459
1502,2.033423755,0.9534271,2.12942
1503,3.130333768,3.8524332,2.4712179
1504,2.301029996,1.9600024,1.5630418
1505,3.57634135,2.9930038,4.155237
1506,3.33243846,3.6780875,3.624587
1507,3.496957309,3.5227163,2.5543468
1508,2.875061263,3.4662602,2.5850513
1509,3,3.6928282,4.2679524
1510,3.389166084,3.3985338,3.119159
1511,3.301029996,2.7674763,1.9708279
1512,3.698970004,3.0782058,3.1678097
1513,3.112437417,2.8162305,2.863206
1514,2.833784375,4.716845,2.5714562
1515,3.51851394,3.9387937,2.5751858
1516,2.303196057,2.8730116,2.9742284
1517,3.062957834,3.4590752,2.3494468
1518,3.301029996,3.6227584,2.571994
1519,3.674769314,2.9030654,2.445684
1520,3.301029996,3.3969896,2.1725433
1521,3.698970004,3.051765,3.8891642
1522,3.049218023,2.8516746,2.7176647
1523,3.204119983,3.3498588,2.7593145
1524,3.301029996,2.031451,2.9099643
1525,2.096910013,3.3534577,2.2202504
1526,1.982271233,2.5357854,1.1715834
1527,3.635483747,3.160209,2.418225
1528,3.698970004,2.782783,2.102771
1529,2.658011397,2.8723989,1.9760131
1530,3.301029996,3.1437266,3.9670837
1531,3.301029996,3.0667944,2.9075737
1532,2.675778342,3.1921246,2.7012382
1533,2.954242509,3.0152867,2.558463
1534,3.436162647,2.7482727,2.4468515
1535,1.041392685,2.095874,1.7299597
1536,3.176091259,3.0250921,3.377127
1537,3,3.2671692,2.6918821
1538,3.218272854,3.1935687,3.3900473
1539,3.737987326,3.0217803,3.027097
1540,3.918161445,3.5035896,2.577946
1541,3.45535251,3.2760978,3.4231007
1542,2.278753601,2.8018353,2.1924407
1543,2.245512668,2.9167898,2.6282232
1544,3.072617477,3.156005,3.5451026
1545,3.495405563,24.767633,2.28781
1546,3.698970004,3.0625136,2.6422195
1547,2.397940009,3.4028437,3.3803523
1548,2.77815125,2.5900388,2.635237
1549,3.641969598,3.508639,3.386136
1550,2.436162647,2.3067203,2.0552557
1551,0.770852012,1.7128787,0.4479228
1552,3.152288344,2.554223,3.4875793
1553,3.431363764,2.7684379,3.4489906
1554,3.51851394,2.9644709,3.010383
1555,2.977723605,2.7115123,2.7575953
1556,3,2.919018,2.552746
1557,3,3.0186296,2.634896
1558,3.491361694,3.8074627,2.9217646
1559,2.167317335,2.8486352,2.024469
1560,3.698970004,3.4463358,3.163299
1561,2,3.0961258,2.010766
1562,2.33405144,2.3653781,2.3979073
1563,2.574031268,3.347351,2.438335
1564,2.920123326,3.1989124,2.8563442
1565,2.656098202,3.0006716,2.479468
1566,1.45484486,2.9744697,2.5232658
1567,3.340245762,3.228065,3.2409816
1568,2.492760389,2.7324784,2.4087284
1569,3.602059991,3.2351353,3.421368
1570,3.301029996,3.2097173,2.8607981
1571,3.500602351,2.7773771,2.2052093
1572,4.350248018,4.5656095,4.539211
1573,2.919078092,3.108479,3.7531707
1574,3.456517858,2.8922694,2.4271877
1575,2.698970004,3.3304608,2.59084
1576,2.698970004,3.2533848,2.206309
1577,2.698970004,3.182609,2.561515
1578,2.698970004,3.2168863,2.5798168
1579,3.402261382,3.5340896,3.1259196
1580,2.698970004,3.1095185,3.1406462
1581,2.698970004,3.0956297,2.423483
1582,2.698970004,3.171496,2.416769
1583,2.698970004,3.021894,2.7484498
1584,2.698970004,3.2103834,2.9112961
1585,2.698970004,3.0771945,2.5647676
1586,2.698970004,3.1252847,2.8226907
1587,2.698970004,3.1755946,2.79378
1588,4.477121255,3.9291523,3.5921583
1589,4,3.315189,2.8023841
1590,4.225309282,3.4823203,3.6201787
1591,3.698970004,3.3466609,2.9779868
1592,3.619719266,3.164864,2.4346652
1593,2.954242509,2.882315,2.5616107
1594,1.380211242,2.7200167,3.35515
1595,1.230448921,2.752916,3.0663862
1596,0.954242509,2.4973273,1.3634051
1597,4,2.9726021,3.876578
1598,3.301029996,3.5540988,3.7831721
1599,3.698970004,2.5501952,3.375779
1600,3.875061263,3.321546,3.7240765
1601,3.46746011,3.4749825,3.2726347
1602,3.555094449,2.891066,3.0271628
1603,3.73239376,3.2132094,3.0066516
1604,3.903089987,3.0489032,2.6611967
1605,3.903089987,3.0683599,2.8710515
1606,3.477121255,3.559649,3.2839267
1607,3.903089987,2.873767,3.7446508
1608,3.903089987,3.2094407,3.8674333
1609,3.903089987,2.920627,3.6606815
1610,2.212187604,3.0876338,2.3868382
1611,4,4.1098046,5.0638704
1612,3.301029996,3.6032312,2.9400454
1613,2.972202838,2.697137,2.4546041
1614,4.301029996,3.707682,2.0595973
1615,2.792391689,2.8561027,2.6144457
1616,3.278753601,3.528614,2.927261
1617,3.301029996,3.2242012,3.3098757
1618,4.069421409,3.6089234,3.2595568
1619,3.544068044,3.5000834,2.969735
1620,4.471291711,3.797681,4.084103
1621,3.698970004,3.4122562,4.0000496
1622,3.047274867,3.365738,2.755321
1623,2,2.0514338,1.2792346
1624,0.653212514,2.3280766,1.101649
1625,4,3.0437825,3.2303395
1626,3.503790683,3.209358,3.4198906
1627,3.698970004,3.5485733,2.9986165
1628,3.681241237,3.1678941,3.0956345
1629,3.241297387,3.352068,3.0691016
1630,3.139459275,2.8115833,3.0005374
1631,3.698970004,2.960688,3.0317252
1632,3.415900338,3.2657404,3.3020208
1633,3.662757832,3.5020716,3.608874
1634,2.77815125,2.7226644,2.327501
1635,3,3.3095853,1.7140794
1636,2.698970004,3.2220433,2.8388355
1637,1.591064607,2.3989675,1.8311807
1638,3.089905111,3.210058,2.662185
1639,2.949390007,3.0415149,2.9433193
1640,3.698970004,3.0639424,3.0703409
1641,3.872156273,2.6614683,3.264817
1642,3.019946682,2.779946,2.827214
1643,3.301029996,3.3522413,4.101951
1644,3.301029996,3.4023035,2.6956935
1645,3.698970004,3.015603,3.8651018
1646,3.447158031,2.8865373,2.9409914
1647,1.698970004,2.0686593,1.2150753
1648,4.06069784,3.4301424,3.8404539
1649,2.612783857,3.1861162,2.3860981
1650,3.193124598,3.5120993,3.7932544
1651,2.726998728,2.744437,2.8808315
1652,3.01494035,2.8763037,3.1277277
1653,2.170261715,2.7282355,2.704048
1654,3.301029996,3.4780002,3.8895538
1655,3.602059991,3.796471,4.0135045
1656,3.255272505,3.2948284,3.0691078
1657,3.602059991,3.342332,3.2304516
1658,3.477121255,2.76881,3.490078
1659,3.505149978,3.3487794,3.5820684
1660,3.183340085,3.5340252,3.212824
1661,3.229937686,3.0450168,3.4019003
1662,2.389166084,3.2026565,3.289547
1663,2.414973348,3.475728,3.2329063
1664,4,4.755841,3.9485765
1665,2.301029996,2.6781793,2.2548254
1666,2.40654018,2.8362637,3.1678805
1667,2.812913357,2.8611314,2.7869368
1668,0.683947131,3.0492537,2.3356352
1669,3.301029996,3.0988545,2.887933
1670,2.825426118,2.2081292,2.6737592
1671,3.397940009,3.485432,3.6026902
1672,3.397940009,3.2988992,2.9575956
1673,3.397940009,3.3680377,2.9441242
1674,3.397940009,3.5137482,3.6667929
1675,3.397940009,3.219394,3.2516458
1676,3.278753601,2.763755,3.1605322
1677,3.602059991,3.4070876,3.8281589
1678,3.352182518,3.0810382,2.092822
1679,3.301029996,2.7708898,3.701951
1680,3.347004579,3.1854775,2.9589164
1681,3.431363764,2.869837,2.8024657
1682,0.867585327,1.2649508,0.64674234
1683,1.886490725,1.311523,1.3787408
1684,2.012837225,1.9523554,1.0749291
1685,1.612783857,1.6268919,0.67738545
1686,1.496528363,1.4140441,1.5524045
1687,0.59505509,1.2231615,0.93735844
1688,0.812110841,1.1183484,0.805371
1689,2.932473765,2.4667182,2.4623272
1690,3.301029996,3.2316527,3.545789
1691,2.414973348,3.0138764,2.596968
1692,3.477121255,2.7967815,3.0596702
1693,2.250420002,2.9997551,2.2863755
1694,4.340979217,-2.6734922,2.7195368
1695,4.301029996,3.731967,4.1216993
1696,2.903089987,2.8721323,2.6886456
1697,2.698970004,4.7283063,2.847992
1698,3.041392685,2.7500808,3.590459
1699,3.602059991,3.013558,3.154267
1700,2.77815125,3.5884795,3.7080336
1701,4.10720997,3.3867702,2.9091752
1702,2.740362689,3.2588773,3.4396617
1703,3.698970004,3.1436436,3.1217597
1704,2.903089987,3.2184439,2.5210297
1705,3,3.2325454,3.4090035
1706,2.597695186,2.6974187,2.7633028
1707,2.935507266,2.6687922,2.857658
1708,3.301029996,2.808944,2.4598446
1709,3.301029996,2.9296134,2.9207768
1710,1.602059991,2.6799157,1.8793658
1711,3,1.8698082,1.6100724
1712,3.041392685,1.9326515,1.7147439
1713,3.753327667,3.1467893,3.2562945
1714,2.789580712,2.573598,2.7554016
1715,3.214843848,3.008443,3.4432168
1716,3.698970004,3.2647872,3.606945
1717,2.624282096,2.1551592,2.1521697
1718,2.553883027,2.6898446,2.9695482
1719,4.301029996,3.6136744,3.2305949
1720,3.544068044,3.1810315,3.6848857
1721,3.672097858,3.0526354,3.8251863
1722,3.653212514,3.441968,3.0881288
1723,3.698970004,2.9874172,3.0970871
1724,3.008600172,3.3358128,3.3175602
1725,3.202760687,2.727235,2.717859
1726,3.991226076,3.4558911,3.5335214
1727,3.698970004,2.829347,2.5184898
1728,3.130333768,2.953374,3.4967167
1729,3.361727836,3.3906107,2.7965655
1730,3.301029996,3.480511,3.1469526
1731,4.217483944,3.6985157,4.305156
1732,2.914166794,3.1113036,2.7098582
1733,3.197096691,3.0885983,2.6809971
1734,3.698970004,3.371344,3.4428792
1735,3.77815125,3.1280925,3.2217844
1736,1.477121255,2.677047,1.9124122
1737,2.980911938,3.1389966,3.1763031
1738,3.30043243,3.2571933,2.896888
1739,3.597695186,3.5513287,3.4369178
1740,2.909020854,2.8671076,2.7658634
1741,2.008600172,2.8615372,2.1069503
1742,2.798926739,2.8378437,2.9110236
1743,3.204119983,2.8046677,2.561832
1744,3.176091259,2.982894,2.7280753
1745,1.441956838,2.3177357,1.9597007
1746,3.544068044,2.7784507,3.6453707
1747,2.720159303,2.8137698,2.5960972
1748,2.240549248,2.6652756,2.4302545
1749,2.789580712,1.884017,1.6811821
1750,3.370142847,3.3519282,2.7574055
1751,3.187520721,3.3827145,3.4019134
1752,4.149219113,3.192992,3.200126
1753,2.86923172,2.8938289,2.2281837
1754,3,2.9868388,2.635611
1755,3.041392685,3.1036043,2.165387
1756,3,3.276611,2.8729193
1757,3.301029996,3.553661,3.0696936
1758,2.856426772,2.8267,2.384754
1759,2.902546779,2.895226,2.8222618
1760,3.293362555,3.0487554,2.925378
1761,3.677606953,3.3476422,4.848409
1762,4.131404779,3.229983,3.2668216
1763,1.770852012,2.9652662,2.5221167
1764,3.544068044,2.9789321,2.6587114
1765,4,3.0332649,2.6870077
1766,3.299725154,2.9202695,2.4478967
1767,2.004321374,2.7315419,2.6380053
1768,2.698970004,3.6056433,2.94321
1769,2.674861141,3.3089802,3.4493904
1770,3.513883186,3.3276393,3.3153646
1771,2.676236217,3.0250292,2.651507
1772,4,3.7314858,3.2651913
1773,3.658011397,2.8949113,2.916521
1774,3.698970004,3.7183373,3.4297948
1775,2.84509804,2.8867044,3.4582274
1776,2.698970004,3.4774902,3.3091738
1777,3,3.2942915,2.9330192
1778,3,3.1152673,2.7625113
1779,3,3.1173806,2.8812606
1780,3,3.037359,2.8103874
1781,3,3.1927204,2.8666806
1782,3,2.9046412,3.054268
1783,3,2.948341,3.0077019
1784,3,3.1855295,3.0065668
1785,3,3.0629077,3.109087
1786,3,3.1683087,3.054927
1787,3,2.9740849,3.3138163
1788,3,3.2479963,2.9480076
1789,1.880813592,2.1339688,2.287435
1790,3.698970004,3.3029094,2.994962
1791,3.505149978,3.3676667,3.5057676
1792,3.214843848,3.10976,2.8731296
1793,2.758911892,2.8147295,3.0550601
1794,2.755874856,2.5180895,2.2209678
1795,3.225309282,3.3663368,3.5693374
1796,2.94792362,2.9279242,3.0120175
1797,2.892094603,3.1590261,2.8616822
1798,2.835056102,2.955549,2.4693716
1799,3.698970004,3.2625716,3.032056
1800,3.717670503,2.7878516,3.2957914
1801,2.301029996,3.3975377,2.173504
1802,2.397940009,2.728496,3.6958044
1803,2.929078169,3.267561,1.4911575
